"Address","Street","Site ID","Latitude","Longitude","Inspection Date","Remote ID","Site Comments","Site Last Changed By","Site Change Date","Site Change Time","Species","Diameter","Aldermanic District","ArchivedSites_Remote_ID","Condition","DRG Updated","Forestry District","Grate","Growthspace Size","Overhead Utilities","Parcel Number","Primary Maintenance","Property Use","Solid Waste District SubArea","Status","TIF","TRAQ-Consequence","TRAQ-Likelihood of Failure","TRAQ-Likelihood of Failure and Impact","TRAQ-Likelihood of Impacting Target","TRAQ-Risk Rating","Terrace Support System","Tree Guard","Utilities Present"
541,"Aztalan Dr",480562,43.0918683484,-89.2586546599,"6/19/2012","Tree_069878","","Mitchell Porter (DRG)","9/26/2023","10:34:22","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",10,16,"110774","Good","Yes","28","N/A","7'-8'","Not Present","071012211117","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
545,"Aztalan Dr",480587,43.0917595142,-89.258490306,"6/19/2012","Tree_069886","","Mitchell Porter (DRG)","9/26/2023","10:33:46","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",9,16,"110775","Good","Yes","28","N/A","7'-8'","Not Present","071012211125","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
549,"Aztalan Dr",480579,43.0916669146,-89.2584274386,"6/19/2012","Tree_069897","","Mitchell Porter (DRG)","9/26/2023","10:33:20","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",8,16,"110776","Good","Yes","28","N/A","7'-8'","Not Present","071012211133","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
549,"Aztalan Dr",480583,43.0915280511,-89.258359206,"6/19/2012","Tree_069894","","Mitchell Porter (DRG)","9/26/2023","10:32:31","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",9,16,"110777","Good","Yes","28","N/A","7'-8'","Not Present","071012211133","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
553,"Aztalan Dr",472830,43.0913134078,-89.258183499,"10/28/2013","Tree_070566","","Mitchell Porter (DRG)","9/26/2023","10:31:31","Elm 'New Horizon' (Ulmus 'New Horizon')",12,16,"112145","Good","Yes","28","N/A","7'-8'","Not Present","071012211141","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
553,"Aztalan Dr",480566,43.091408398,-89.2583636419,"6/19/2012","Tree_069882","","Mitchell Porter (DRG)","9/26/2023","10:32:11","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",8,16,"110778","Good","Yes","28","N/A","7'-8'","Not Present","071012211141","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
553,"Aztalan Dr",480662,43.0913153649,-89.2579989294,"6/19/2012","Tree_069962","","Mitchell Porter (DRG)","9/26/2023","10:31:02","Elm 'New Horizon' (Ulmus 'New Horizon')",19,16,"110866","Good","Yes","28","N/A","7'-8'","Not Present","071012211141","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
601,"Aztalan Dr",480602,43.0909689696,-89.2583606958,"6/19/2012","Tree_069904","","Mitchell Porter (DRG)","9/26/2023","12:48:47","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",12,16,"110780","Good","Yes","28","N/A","7'-8'","Not Present","071012206225","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
601,"Aztalan Dr",480605,43.0910735457,-89.2583604172,"6/19/2012","Tree_069905","","Mitchell Porter (DRG)","9/26/2023","12:48:16","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",13,16,"110779","Good","Yes","28","N/A","7'-8'","Not Present","071012206225","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
601,"Aztalan Dr",480634,43.0911967811,-89.2580486397,"6/19/2012","Tree_069947","","Mitchell Porter (DRG)","9/26/2023","10:28:13","Miyabei Maple 'State Street' (Acer miyabei 'State Street')",10,16,"110867","Good","Yes","28","N/A","7'-8'","Not Present","071012206225","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
601,"Aztalan Dr",614320,43.0912063207,-89.2582227345,"9/26/2023","MiPo20230926102703","","Mitchell Porter (DRG)","9/26/2023","10:27:30","Ginkgo (Ginkgo biloba)",1,16,"","Fair","Yes","28","N/A","7'-8'","Not Present","071012206225","Unassigned",,"5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
605,"Aztalan Dr",480600,43.0907779049,-89.2583529729,"6/19/2012","Tree_069906","","Mitchell Porter (DRG)","9/26/2023","12:49:21","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",14,16,"110781","Good","Yes","28","N/A","7'-8'","Not Present","071012206233","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
609,"Aztalan Dr",480599,43.0906703174,-89.2583573762,"6/19/2012","Tree_069911","","Mitchell Porter (DRG)","9/26/2023","12:49:53","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",16,16,"110782","Good","Yes","28","N/A","7'-8'","Not Present","071012206241","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
613,"Aztalan Dr",480603,43.0904551311,-89.2583579496,"6/19/2012","Tree_069909","","Mitchell Porter (DRG)","9/26/2023","12:50:37","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",12,16,"110783","Fair","Yes","28","N/A","7'-8'","Not Present","071012206259","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
617,"Aztalan Dr",480598,43.0902449625,-89.2583516493,"6/19/2012","Tree_069903","","Mitchell Porter (DRG)","9/26/2023","12:51:27","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",16,16,"110784","Good","Yes","28","N/A","7'-8'","Not Present","071012206267","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
621,"Aztalan Dr",480613,43.0900921118,-89.2583465696,"6/19/2012","Tree_069913","","Mitchell Porter (DRG)","9/26/2023","12:51:47","Honeylocust 'Skyline' (Gleditsia triacanthos 'Skyline')",13,16,"110785","Good","Yes","28","N/A","7'-8'","Not Present","071012206275","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
701,"Aztalan Dr",480597,43.0898517972,-89.2583540689,"6/19/2012","Tree_069907","","Mitchell Porter (DRG)","9/26/2023","12:53:23","Green Ash (Fraxinus pennsylvanica)",13,16,"110786","Good","Yes","28","N/A","7'-8'","Not Present","071012206283","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
705,"Aztalan Dr",480643,43.0896748256,-89.2583572855,"6/19/2012","Tree_069946","","Mitchell Porter (DRG)","9/26/2023","12:53:48","Green Ash (Fraxinus pennsylvanica)",14,16,"110787","Fair","Yes","28","N/A","7'-8'","Not Present","071012206291","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
709,"Aztalan Dr",480609,43.0895070077,-89.2584331918,"6/19/2012","Tree_069918","","Dean Kahl","12/12/2023","13:14:49","Green Ash (Fraxinus pennsylvanica)",14,16,"110788","Unassigned","Yes","28","N/A","7'-8'","Not Present","071012206308","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
713,"Aztalan Dr",480618,43.0893664433,-89.2585817405,"6/19/2012","Tree_069925","","Mitchell Porter (DRG)","9/26/2023","12:55:14","Green Ash (Fraxinus pennsylvanica)",15,16,"110789","Fair","Yes","28","N/A","7'-8'","Not Present","071012206316","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
714,"Aztalan Dr",480534,43.0893710299,-89.2589768593,"6/19/2012","Tree_069858","","Dean Kahl","12/12/2023","13:14:49","Green Ash (Fraxinus pennsylvanica)",14,16,"110739","Unassigned","Yes","28","N/A","7'-8'","Not Present","071012207091","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
714,"Aztalan Dr",480563,43.0896348394,-89.2585220298,"6/19/2012","Tree_069873","","Mitchell Porter (DRG)","9/26/2023","13:06:53","Green Ash (Fraxinus pennsylvanica)",12,16,"110742","Good","Yes","28","N/A","7'-8'","Not Present","071012207091","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
714,"Aztalan Dr",480588,43.0895042603,-89.258621161,"6/19/2012","Tree_069895","","Mitchell Porter (DRG)","9/26/2023","13:06:24","Green Ash (Fraxinus pennsylvanica)",13,16,"110741","Fair","Yes","28","N/A","7'-8'","Not Present","071012207091","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
714,"Aztalan Dr",614291,43.0894371143,-89.2587390047,"9/26/2023","MiPo20230926130538","","Mitchell Porter (DRG)","9/26/2023","13:05:50","Hackberry (Celtis occidentalis)",2,16,"","Good","Yes","28","N/A","7'-8'","Not Present","071012207091","Unassigned",,"5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
717,"Aztalan Dr",480606,43.0892852668,-89.2587726616,"6/19/2012","Tree_069910","","Mitchell Porter (DRG)","9/26/2023","12:55:29","Green Ash (Fraxinus pennsylvanica)",15,16,"110790","Fair","Yes","28","N/A","7'-8'","Not Present","071012206324","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
721,"Aztalan Dr",480616,43.0892634505,-89.2589867498,"6/19/2012","Tree_069915","","Mitchell Porter (DRG)","9/26/2023","12:56:06","Green Ash (Fraxinus pennsylvanica)",13,16,"110791","Fair","Yes","28","N/A","7'-8'","Not Present","071012206332","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
722,"Aztalan Dr",480536,43.0893733303,-89.259179907,"6/19/2012","Tree_069846","","Mitchell Porter (DRG)","9/26/2023","13:05:09","Green Ash (Fraxinus pennsylvanica)",14,16,"110738","Good","Yes","28","N/A","7'-8'","Not Present","071012207083","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
729,"Aztalan Dr",480601,43.0892569335,-89.259353086,"6/19/2012","Tree_069908","","Mitchell Porter (DRG)","9/26/2023","12:57:02","Green Ash (Fraxinus pennsylvanica)",16,16,"110793","Good","Yes","28","N/A","7'-8'","Not Present","071012206340","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
730,"Aztalan Dr",480570,43.0893706089,-89.2593870848,"6/19/2012","Tree_069865","","Mitchell Porter (DRG)","9/26/2023","13:04:36","Green Ash (Fraxinus pennsylvanica)",12,16,"110737","Good","Yes","28","N/A","7'-8'","Not Present","071012207075","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
733,"Aztalan Dr",480604,43.0892552541,-89.2595863271,"6/19/2012","Tree_069912","","Mitchell Porter (DRG)","9/26/2023","12:57:37","Green Ash (Fraxinus pennsylvanica)",15,16,"110794","Fair","Yes","28","N/A","7'-8'","Not Present","071012206358","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
734,"Aztalan Dr",480567,43.0893689022,-89.2596011188,"6/19/2012","Tree_069892","","Mitchell Porter (DRG)","9/26/2023","13:04:07","Green Ash (Fraxinus pennsylvanica)",14,16,"110736","Good","Yes","28","N/A","7'-8'","Not Present","071012207067","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
737,"Aztalan Dr",614277,43.0892553392,-89.2598762585,"9/26/2023","MiPo20230926125804","","Mitchell Porter (DRG)","9/26/2023","12:58:16","Hackberry (Celtis occidentalis)",3,16,"","Good","Yes","28","N/A","7'-8'","Not Present","071012206366","Unassigned",,"5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
737,"Aztalan Dr",614279,43.0892522052,-89.2600736686,"9/26/2023","MiPo20230926125821","","Mitchell Porter (DRG)","9/26/2023","12:58:35","Kentucky Coffeetree (Gymnocladus dioicus)",2,16,"","Good","Yes","28","N/A","7'-8'","Not Present","071012206366","Unassigned",,"5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
737,"Aztalan Dr",614281,43.0892271327,-89.2602152889,"9/26/2023","MiPo20230926125857","","Mitchell Porter (DRG)","9/26/2023","12:59:08","Linden 'Redmond' (Tilia americana 'Redmond')",2,16,"","Fair","Yes","28","N/A","7'-8'","Not Present","071012206366","Unassigned",,"5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
738,"Aztalan Dr",480535,43.0893604958,-89.2600552682,"6/19/2012","Tree_069842","","Dean Kahl","12/12/2023","13:14:49","Green Ash (Fraxinus pennsylvanica)",13,16,"110734","Unassigned","Yes","28","N/A","7'-8'","Not Present","071012207059","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
738,"Aztalan Dr",614289,43.0893618971,-89.2598762585,"9/26/2023","MiPo20230926130307","","Mitchell Porter (DRG)","9/26/2023","13:03:24","London Planetree 'Bloodgood' (Platanus acerifolia 'Bloodgood')",3,16,"","Good","Yes","28","N/A","7'-8'","Not Present","071012207059","Unassigned",,"5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
742,"Aztalan Dr",480578,43.0893496899,-89.2602350262,"6/19/2012","Tree_069889","","Mitchell Porter (DRG)","9/26/2023","13:02:10","Green Ash (Fraxinus pennsylvanica)",13,16,"110733","Good","Yes","28","N/A","7'-8'","Not Present","071012207041","Unassigned","Single family","5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
746,"Aztalan Dr",614287,43.0892898139,-89.2603783668,"9/26/2023","MiPo20230926130111","","Mitchell Porter (DRG)","9/26/2023","13:01:35","Pear  Callery Spp. (Pyrus calleryana)",2,16,"","Good","Yes","28","N/A","7'-8'","Not Present","071012207033","Unassigned",,"5-201","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1,"Backbay Cir",410561,43.0855474882,-89.5056852711,"8/27/2008","Tree_007457","","Greg Butler (DRG)","2/19/2024","14:45:20","Green Ash (Fraxinus pennsylvanica)",16,19,"20390","Fair","Yes","27","N/A","6'-7'","Not Present","070814101253","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1,"Backbay Cir",410633,43.085333031,-89.5058506867,"8/27/2008","Tree_007505","","Greg Butler (DRG)","2/19/2024","14:46:26","American Basswood (Tilia americana)",25,19,"20389","Fair","Yes","27","N/A","Open","Not Present","070814101253","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
1,"Backbay Cir",608089,43.0855631930346,-89.505503005926,"12/22/2022","Sly20221222090403","","Nathan Paulus (DRG)","2/7/2024","08:55:34","Swamp White Oak (Quercus bicolor)",2,19,,"Unassigned","N/A","27","N/A","8'+","Unassigned","070814101253","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
5,"Backbay Cir",410593,43.0848900142,-89.5059248159,"8/27/2008","Tree_007472","","Greg Butler (DRG)","2/19/2024","14:48:46","American Basswood (Tilia americana)",24,19,"20386","Fair","Yes","27","N/A","Open","Not Present","070814101245","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
5,"Backbay Cir",410613,43.0849900522,-89.5059054569,"8/27/2008","Tree_007492","","Greg Butler (DRG)","2/19/2024","14:48:03","American Basswood (Tilia americana)",24,19,"20388","Fair","Yes","27","N/A","Open","Not Present","070814101245","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
5,"Backbay Cir",637454,43.0851579181,-89.5058521476,"2/19/2024","GrBu20240219144645","never had a tree","Brandon Sly","3/14/2024","09:52:38","Vacant (Vacant)",0,19,"","N/A","Yes","27","N/A","Open","Not Present","070814101245","Plant Tree",,"10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
6,"Backbay Cir",410508,43.0848944872,-89.5063212166,"8/27/2008","Tree_007410","","Greg Butler (DRG)","2/19/2024","14:53:20","American Basswood (Tilia americana)",24,19,"20378","Fair","Yes","27","N/A","Open","Not Present","070814101188","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
6,"Backbay Cir",410575,43.0849779688,-89.5061458768,"8/27/2008","Tree_007477","","Greg Butler (DRG)","2/19/2024","14:54:09","American Basswood (Tilia americana)",26,19,"20377","Good","Yes","27","N/A","Open","Not Present","070814101188","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
6,"Backbay Cir",410630,43.0850590122,-89.5060485129,"8/27/2008","Tree_007498","","Greg Butler (DRG)","2/19/2024","14:54:52","American Basswood (Tilia americana)",27,19,"20376","Good","Yes","27","N/A","Open","Not Present","070814101188","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
9,"Backbay Cir",410539,43.0847685742,-89.5059019062,"8/27/2008","Tree_007438","","Greg Butler (DRG)","2/19/2024","14:49:30","American Basswood (Tilia americana)",25,19,"20385","Fair","Yes","27","N/A","Open","Not Present","070814101237","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
10,"Backbay Cir",410527,43.084782525,-89.5063633026,"8/27/2008","Tree_007430","","Greg Butler (DRG)","2/19/2024","14:51:50","American Basswood (Tilia americana)",22,19,"20379","Fair","Yes","27","N/A","Open","Not Present","070814101196","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
13,"Backbay Cir",410532,43.0846565598,-89.5060154734,"8/27/2008","Tree_007424","","Greg Butler (DRG)","2/19/2024","14:50:10","American Basswood (Tilia americana)",18,19,"20381","Fair","Yes","27","N/A","Open","Not Present","070814101229","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
17,"Backbay Cir",410515,43.0846540091,-89.5062461579,"8/27/2008","Tree_007411","driveway clearance","Greg Butler (DRG)","2/19/2024","14:51:01","American Basswood (Tilia americana)",19,19,"20380","Fair","Yes","27","N/A","Open","Not Present","070814101211","Unassigned","Single family","10-138","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
2,"Badeau Cir",422526,43.1316263471,-89.3844212339,"9/9/2009","Tree_019533","","Kyle Schansberg (DRG)","1/5/2024","07:50:38","Green Ash (Fraxinus pennsylvanica)",32,18,"31777","Fair","Yes","4","N/A","7'-8'","Not Present","080935106090","Unassigned","Single family","9-135","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
2,"Badeau Cir",625363,43.1319685638,-89.3843625648,"1/5/2024","KySc20240105074828","","Kyle Schansberg (DRG)","1/5/2024","10:20:09","Vacant (Vacant)",0,18,"","N/A","Yes","4","N/A","7'-8'","Present","080935106090","Plant Tree",,"9-135","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
2,"Badeau Cir",625366,43.1317050524,-89.3845131583,"1/5/2024","KySc20240105074922","","Kyle Schansberg (DRG)","1/5/2024","07:49:56","Freeman Maple 'Autumn Blaze' (Acer x freemanii 'Jeffersred')",4,18,"","Fair","Yes","4","N/A","7'-8'","Not Present","080935106090","Unassigned",,"9-135","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
6,"Badeau Cir",625370,43.1314952415,-89.3842325068,"1/5/2024","KySc20240105075044","","Kyle Schansberg (DRG)","1/5/2024","07:51:53","American Basswood (Tilia americana)",8,18,"","Fair","Yes","4","N/A","7'-8'","Not Present","080935106107","Unassigned",,"9-135","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
9,"Badeau Cir",625373,43.1312304792,-89.3843471631,"1/5/2024","KySc20240105075259","","Kyle Schansberg (DRG)","1/5/2024","07:53:29","Elm Spp. (Hybrid) (Ulmus x Species)",10,18,"","Fair","Yes","4","N/A","8'+","Not Present","080935106131","Unassigned",,"9-135","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
10,"Badeau Cir",422540,43.1313570141,-89.3841032301,"9/9/2009","Tree_019538","","Kyle Schansberg (DRG)","1/5/2024","07:52:43","Honeylocust Var. (Gleditsia triacanthos Variant)",28,18,"31775","Fair","Yes","4","N/A","8'+","Not Present","080935106115","Unassigned","Single family","9-135","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","None"
2502,"Badger Ln",468359,43.0381869502,-89.3747991021,"6/18/2012","Tree_065197","","Kyle Schansberg (DRG)","12/13/2023","14:16:57","Tatarian Maple (Acer tataricum)",9,14,"101004","Fair","Yes","5","N/A","8'+","Present","070936301260","Unassigned","Single family","7-33","Active",0,"N/A","N/A","N/A","N/A","N/A","N/A","No ","Electric"
